date,Fiscal_year,Quater,state,vehicle_category,maker,state_sales,Maker_sales,total_vehicle_sold
2023-10-01,2024,Q3,"DNH and DD",2-Wheelers,BAJAJ,4,8960,1109
2023-10-01,2024,Q3,"DNH and DD",2-Wheelers,ATHER,4,8375,1109
2023-10-01,2024,Q3,"DNH and DD",2-Wheelers,TVS,4,16309,1109
2023-10-01,2024,Q3,"DNH and DD",2-Wheelers,"OLA ELECTRIC",4,23968,1109
2023-10-01,2024,Q3,Delhi,2-Wheelers,OTHERS,2611,7092,35861
2023-10-01,2024,Q3,Delhi,2-Wheelers,REVOLT,2611,681,35861
2023-10-01,2024,Q3,Delhi,2-Wheelers,"KINETIC GREEN",2611,389,35861
2023-10-01,2024,Q3,Delhi,2-Wheelers,"BATTRE ELECTRIC",2611,227,35861
2023-10-01,2024,Q3,Delhi,2-Wheelers,BGAUSS,2611,1157,35861
2023-10-01,2024,Q3,Delhi,2-Wheelers,"OKAYA EV",2611,863,35861
2023-10-01,2024,Q3,Delhi,2-Wheelers,"HERO ELECTRIC",2611,658,35861
2023-10-01,2024,Q3,Delhi,2-Wheelers,OKINAWA,2611,1457,35861
2023-10-01,2024,Q3,Delhi,2-Wheelers,AMPERE,2611,4487,35861
2023-10-01,2024,Q3,Delhi,2-Wheelers,BAJAJ,2611,8960,35861
2023-10-01,2024,Q3,Delhi,2-Wheelers,ATHER,2611,8375,35861
2023-10-01,2024,Q3,Delhi,2-Wheelers,TVS,2611,16309,35861
2023-10-01,2024,Q3,Delhi,2-Wheelers,"OLA ELECTRIC",2611,23968,35861
2023-10-01,2024,Q3,Goa,2-Wheelers,OTHERS,567,7092,5377
2023-10-01,2024,Q3,Goa,2-Wheelers,REVOLT,567,681,5377
2023-10-01,2024,Q3,Goa,2-Wheelers,"KINETIC GREEN",567,389,5377
2023-10-01,2024,Q3,Goa,2-Wheelers,"BATTRE ELECTRIC",567,227,5377
2023-10-01,2024,Q3,Goa,2-Wheelers,BGAUSS,567,1157,5377
2023-10-01,2024,Q3,Goa,2-Wheelers,"OKAYA EV",567,863,5377
2023-10-01,2024,Q3,Goa,2-Wheelers,"HERO ELECTRIC",567,658,5377
2023-10-01,2024,Q3,Goa,2-Wheelers,OKINAWA,567,1457,5377
2023-10-01,2024,Q3,Goa,2-Wheelers,AMPERE,567,4487,5377
2023-10-01,2024,Q3,Goa,2-Wheelers,BAJAJ,567,8960,5377
2023-10-01,2024,Q3,Goa,2-Wheelers,ATHER,567,8375,5377
2023-10-01,2024,Q3,Goa,2-Wheelers,TVS,567,16309,5377
2023-10-01,2024,Q3,Goa,2-Wheelers,"OLA ELECTRIC",567,23968,5377
2023-10-01,2024,Q3,Gujarat,2-Wheelers,OTHERS,8417,7092,149414
2023-10-01,2024,Q3,Gujarat,2-Wheelers,REVOLT,8417,681,149414
2023-10-01,2024,Q3,Gujarat,2-Wheelers,"KINETIC GREEN",8417,389,149414
2023-10-01,2024,Q3,Gujarat,2-Wheelers,"BATTRE ELECTRIC",8417,227,149414
2023-10-01,2024,Q3,Gujarat,2-Wheelers,BGAUSS,8417,1157,149414
2023-10-01,2024,Q3,Gujarat,2-Wheelers,"OKAYA EV",8417,863,149414
2023-10-01,2024,Q3,Gujarat,2-Wheelers,"HERO ELECTRIC",8417,658,149414
2023-10-01,2024,Q3,Gujarat,2-Wheelers,OKINAWA,8417,1457,149414
2023-10-01,2024,Q3,Gujarat,2-Wheelers,AMPERE,8417,4487,149414
2023-10-01,2024,Q3,Gujarat,2-Wheelers,BAJAJ,8417,8960,149414
2023-10-01,2024,Q3,Gujarat,2-Wheelers,ATHER,8417,8375,149414
2023-10-01,2024,Q3,Gujarat,2-Wheelers,TVS,8417,16309,149414
2023-10-01,2024,Q3,Gujarat,2-Wheelers,"OLA ELECTRIC",8417,23968,149414
2023-10-01,2024,Q3,Haryana,2-Wheelers,OTHERS,591,7092,37096
2023-10-01,2024,Q3,Haryana,2-Wheelers,REVOLT,591,681,37096
2023-10-01,2024,Q3,Haryana,2-Wheelers,"KINETIC GREEN",591,389,37096
2023-10-01,2024,Q3,Haryana,2-Wheelers,"BATTRE ELECTRIC",591,227,37096
2023-10-01,2024,Q3,Haryana,2-Wheelers,BGAUSS,591,1157,37096
2023-10-01,2024,Q3,Haryana,2-Wheelers,"OKAYA EV",591,863,37096
2023-10-01,2024,Q3,Haryana,2-Wheelers,"HERO ELECTRIC",591,658,37096
2023-10-01,2024,Q3,Haryana,2-Wheelers,OKINAWA,591,1457,37096
2023-10-01,2024,Q3,Haryana,2-Wheelers,AMPERE,591,4487,37096
2023-10-01,2024,Q3,Haryana,2-Wheelers,BAJAJ,591,8960,37096
2023-10-01,2024,Q3,Haryana,2-Wheelers,ATHER,591,8375,37096
2023-10-01,2024,Q3,Haryana,2-Wheelers,TVS,591,16309,37096
2023-10-01,2024,Q3,Haryana,2-Wheelers,"OLA ELECTRIC",591,23968,37096
2023-10-01,2024,Q3,"Himachal Pradesh",2-Wheelers,OTHERS,53,7092,4480
2023-10-01,2024,Q3,"Himachal Pradesh",2-Wheelers,REVOLT,53,681,4480
2023-10-01,2024,Q3,"Himachal Pradesh",2-Wheelers,"KINETIC GREEN",53,389,4480
2023-10-01,2024,Q3,"Himachal Pradesh",2-Wheelers,"BATTRE ELECTRIC",53,227,4480
2023-10-01,2024,Q3,"Himachal Pradesh",2-Wheelers,BGAUSS,53,1157,4480
2023-10-01,2024,Q3,"Himachal Pradesh",2-Wheelers,"OKAYA EV",53,863,4480
2023-10-01,2024,Q3,"Himachal Pradesh",2-Wheelers,"HERO ELECTRIC",53,658,4480
2023-10-01,2024,Q3,"Himachal Pradesh",2-Wheelers,OKINAWA,53,1457,4480
2023-10-01,2024,Q3,"Himachal Pradesh",2-Wheelers,AMPERE,53,4487,4480
2023-10-01,2024,Q3,"Himachal Pradesh",2-Wheelers,BAJAJ,53,8960,4480
2023-10-01,2024,Q3,"Himachal Pradesh",2-Wheelers,ATHER,53,8375,4480
2023-10-01,2024,Q3,"Himachal Pradesh",2-Wheelers,TVS,53,16309,4480
2023-10-01,2024,Q3,"Himachal Pradesh",2-Wheelers,"OLA ELECTRIC",53,23968,4480
2023-10-01,2024,Q3,"Jammu and Kashmir",2-Wheelers,OTHERS,137,7092,6736
2023-10-01,2024,Q3,"Jammu and Kashmir",2-Wheelers,REVOLT,137,681,6736
2023-10-01,2024,Q3,"Jammu and Kashmir",2-Wheelers,"KINETIC GREEN",137,389,6736
2023-10-01,2024,Q3,"Jammu and Kashmir",2-Wheelers,"BATTRE ELECTRIC",137,227,6736
2023-10-01,2024,Q3,"Jammu and Kashmir",2-Wheelers,BGAUSS,137,1157,6736
2023-10-01,2024,Q3,"Jammu and Kashmir",2-Wheelers,"OKAYA EV",137,863,6736
2023-10-01,2024,Q3,"Jammu and Kashmir",2-Wheelers,"HERO ELECTRIC",137,658,6736
2023-10-01,2024,Q3,"Jammu and Kashmir",2-Wheelers,OKINAWA,137,1457,6736
2023-10-01,2024,Q3,"Jammu and Kashmir",2-Wheelers,AMPERE,137,4487,6736
2023-10-01,2024,Q3,"Jammu and Kashmir",2-Wheelers,BAJAJ,137,8960,6736
2023-10-01,2024,Q3,"Jammu and Kashmir",2-Wheelers,ATHER,137,8375,6736
2023-10-01,2024,Q3,"Jammu and Kashmir",2-Wheelers,TVS,137,16309,6736
2023-10-01,2024,Q3,"Jammu and Kashmir",2-Wheelers,"OLA ELECTRIC",137,23968,6736
2023-10-01,2024,Q3,Jharkhand,2-Wheelers,OTHERS,502,7092,33632
2023-10-01,2024,Q3,Jharkhand,2-Wheelers,REVOLT,502,681,33632
2023-10-01,2024,Q3,Jharkhand,2-Wheelers,"KINETIC GREEN",502,389,33632
2023-10-01,2024,Q3,Jharkhand,2-Wheelers,"BATTRE ELECTRIC",502,227,33632
2023-10-01,2024,Q3,Jharkhand,2-Wheelers,BGAUSS,502,1157,33632
2023-10-01,2024,Q3,Jharkhand,2-Wheelers,"OKAYA EV",502,863,33632
2023-10-01,2024,Q3,Jharkhand,2-Wheelers,"HERO ELECTRIC",502,658,33632
2023-10-01,2024,Q3,Jharkhand,2-Wheelers,OKINAWA,502,1457,33632
2023-10-01,2024,Q3,Jharkhand,2-Wheelers,AMPERE,502,4487,33632
2023-10-01,2024,Q3,Jharkhand,2-Wheelers,BAJAJ,502,8960,33632
2023-10-01,2024,Q3,Jharkhand,2-Wheelers,ATHER,502,8375,33632
2023-10-01,2024,Q3,Jharkhand,2-Wheelers,TVS,502,16309,33632
2023-10-01,2024,Q3,Jharkhand,2-Wheelers,"OLA ELECTRIC",502,23968,33632
2023-10-01,2024,Q3,Karnataka,2-Wheelers,OTHERS,11137,7092,108712
2023-10-01,2024,Q3,Karnataka,2-Wheelers,REVOLT,11137,681,108712
2023-10-01,2024,Q3,Karnataka,2-Wheelers,"KINETIC GREEN",11137,389,108712
2023-10-01,2024,Q3,Karnataka,2-Wheelers,"BATTRE ELECTRIC",11137,227,108712
2023-10-01,2024,Q3,Karnataka,2-Wheelers,BGAUSS,11137,1157,108712
2023-10-01,2024,Q3,Karnataka,2-Wheelers,"OKAYA EV",11137,863,108712
2023-10-01,2024,Q3,Karnataka,2-Wheelers,"HERO ELECTRIC",11137,658,108712
2023-10-01,2024,Q3,Karnataka,2-Wheelers,OKINAWA,11137,1457,108712
2023-10-01,2024,Q3,Karnataka,2-Wheelers,AMPERE,11137,4487,108712
2023-10-01,2024,Q3,Karnataka,2-Wheelers,BAJAJ,11137,8960,108712
2023-10-01,2024,Q3,Karnataka,2-Wheelers,ATHER,11137,8375,108712
2023-10-01,2024,Q3,Karnataka,2-Wheelers,TVS,11137,16309,108712
2023-10-01,2024,Q3,Karnataka,2-Wheelers,"OLA ELECTRIC",11137,23968,108712
2023-10-01,2024,Q3,Kerala,2-Wheelers,OTHERS,5051,7092,36841
2023-10-01,2024,Q3,Kerala,2-Wheelers,REVOLT,5051,681,36841
2023-10-01,2024,Q3,Kerala,2-Wheelers,"KINETIC GREEN",5051,389,36841
2023-10-01,2024,Q3,Kerala,2-Wheelers,"BATTRE ELECTRIC",5051,227,36841
2023-10-01,2024,Q3,Kerala,2-Wheelers,BGAUSS,5051,1157,36841
2023-10-01,2024,Q3,Kerala,2-Wheelers,"OKAYA EV",5051,863,36841
2023-10-01,2024,Q3,Kerala,2-Wheelers,"HERO ELECTRIC",5051,658,36841
2023-10-01,2024,Q3,Kerala,2-Wheelers,OKINAWA,5051,1457,36841
2023-10-01,2024,Q3,Kerala,2-Wheelers,AMPERE,5051,4487,36841
2023-10-01,2024,Q3,Kerala,2-Wheelers,BAJAJ,5051,8960,36841
2023-10-01,2024,Q3,Kerala,2-Wheelers,ATHER,5051,8375,36841
2023-10-01,2024,Q3,Kerala,2-Wheelers,TVS,5051,16309,36841
2023-10-01,2024,Q3,Kerala,2-Wheelers,"OLA ELECTRIC",5051,23968,36841
2023-10-01,2024,Q3,"Madhya Pradesh",2-Wheelers,OTHERS,3262,7092,99036
2023-10-01,2024,Q3,"Madhya Pradesh",2-Wheelers,REVOLT,3262,681,99036
2023-10-01,2024,Q3,"Madhya Pradesh",2-Wheelers,"KINETIC GREEN",3262,389,99036
2023-10-01,2024,Q3,"Madhya Pradesh",2-Wheelers,"BATTRE ELECTRIC",3262,227,99036
2023-10-01,2024,Q3,"Madhya Pradesh",2-Wheelers,BGAUSS,3262,1157,99036
2023-10-01,2024,Q3,"Madhya Pradesh",2-Wheelers,"OKAYA EV",3262,863,99036
2023-10-01,2024,Q3,"Madhya Pradesh",2-Wheelers,"HERO ELECTRIC",3262,658,99036
2023-10-01,2024,Q3,"Madhya Pradesh",2-Wheelers,OKINAWA,3262,1457,99036
2023-10-01,2024,Q3,"Madhya Pradesh",2-Wheelers,AMPERE,3262,4487,99036
2023-10-01,2024,Q3,"Madhya Pradesh",2-Wheelers,BAJAJ,3262,8960,99036
2023-10-01,2024,Q3,"Madhya Pradesh",2-Wheelers,ATHER,3262,8375,99036
2023-10-01,2024,Q3,"Madhya Pradesh",2-Wheelers,TVS,3262,16309,99036
2023-10-01,2024,Q3,"Madhya Pradesh",2-Wheelers,"OLA ELECTRIC",3262,23968,99036
2023-10-01,2024,Q3,Maharashtra,2-Wheelers,OTHERS,15716,7092,167065
2023-10-01,2024,Q3,Maharashtra,2-Wheelers,REVOLT,15716,681,167065
2023-10-01,2024,Q3,Maharashtra,2-Wheelers,"KINETIC GREEN",15716,389,167065
2023-10-01,2024,Q3,Maharashtra,2-Wheelers,"BATTRE ELECTRIC",15716,227,167065
2023-10-01,2024,Q3,Maharashtra,2-Wheelers,BGAUSS,15716,1157,167065
2023-10-01,2024,Q3,Maharashtra,2-Wheelers,"OKAYA EV",15716,863,167065
2023-10-01,2024,Q3,Maharashtra,2-Wheelers,"HERO ELECTRIC",15716,658,167065
2023-10-01,2024,Q3,Maharashtra,2-Wheelers,OKINAWA,15716,1457,167065
2023-10-01,2024,Q3,Maharashtra,2-Wheelers,AMPERE,15716,4487,167065
2023-10-01,2024,Q3,Maharashtra,2-Wheelers,BAJAJ,15716,8960,167065
2023-10-01,2024,Q3,Maharashtra,2-Wheelers,ATHER,15716,8375,167065
2023-10-01,2024,Q3,Maharashtra,2-Wheelers,TVS,15716,16309,167065
2023-10-01,2024,Q3,Maharashtra,2-Wheelers,"OLA ELECTRIC",15716,23968,167065
2023-10-01,2024,Q3,Manipur,2-Wheelers,OTHERS,6,7092,1035
2023-10-01,2024,Q3,Manipur,2-Wheelers,REVOLT,6,681,1035
2023-10-01,2024,Q3,Manipur,2-Wheelers,"KINETIC GREEN",6,389,1035
2023-10-01,2024,Q3,Manipur,2-Wheelers,"BATTRE ELECTRIC",6,227,1035
2023-10-01,2024,Q3,Manipur,2-Wheelers,BGAUSS,6,1157,1035
2023-10-01,2024,Q3,Manipur,2-Wheelers,"OKAYA EV",6,863,1035
2023-10-01,2024,Q3,Manipur,2-Wheelers,"HERO ELECTRIC",6,658,1035
2023-10-01,2024,Q3,Manipur,2-Wheelers,OKINAWA,6,1457,1035
2023-10-01,2024,Q3,Manipur,2-Wheelers,AMPERE,6,4487,1035
2023-10-01,2024,Q3,Manipur,2-Wheelers,BAJAJ,6,8960,1035
2023-10-01,2024,Q3,Manipur,2-Wheelers,ATHER,6,8375,1035
2023-10-01,2024,Q3,Manipur,2-Wheelers,TVS,6,16309,1035
2023-10-01,2024,Q3,Manipur,2-Wheelers,"OLA ELECTRIC",6,23968,1035
2023-10-01,2024,Q3,Mizoram,2-Wheelers,OTHERS,36,7092,1958
2023-10-01,2024,Q3,Mizoram,2-Wheelers,REVOLT,36,681,1958
2023-10-01,2024,Q3,Mizoram,2-Wheelers,"KINETIC GREEN",36,389,1958
2023-10-01,2024,Q3,Mizoram,2-Wheelers,"BATTRE ELECTRIC",36,227,1958
2023-10-01,2024,Q3,Mizoram,2-Wheelers,BGAUSS,36,1157,1958
2023-10-01,2024,Q3,Mizoram,2-Wheelers,"OKAYA EV",36,863,1958
2023-10-01,2024,Q3,Mizoram,2-Wheelers,"HERO ELECTRIC",36,658,1958
2023-10-01,2024,Q3,Mizoram,2-Wheelers,OKINAWA,36,1457,1958
2023-10-01,2024,Q3,Mizoram,2-Wheelers,AMPERE,36,4487,1958
2023-10-01,2024,Q3,Mizoram,2-Wheelers,BAJAJ,36,8960,1958
2023-10-01,2024,Q3,Mizoram,2-Wheelers,ATHER,36,8375,1958
2023-10-01,2024,Q3,Mizoram,2-Wheelers,TVS,36,16309,1958
2023-10-01,2024,Q3,Mizoram,2-Wheelers,"OLA ELECTRIC",36,23968,1958
2023-10-01,2024,Q3,Odisha,2-Wheelers,OTHERS,3972,7092,71596
2023-10-01,2024,Q3,Odisha,2-Wheelers,REVOLT,3972,681,71596
2023-10-01,2024,Q3,Odisha,2-Wheelers,"KINETIC GREEN",3972,389,71596
2023-10-01,2024,Q3,Odisha,2-Wheelers,"BATTRE ELECTRIC",3972,227,71596
2023-10-01,2024,Q3,Odisha,2-Wheelers,BGAUSS,3972,1157,71596
2023-10-01,2024,Q3,Odisha,2-Wheelers,"OKAYA EV",3972,863,71596
2023-10-01,2024,Q3,Odisha,2-Wheelers,"HERO ELECTRIC",3972,658,71596
2023-10-01,2024,Q3,Odisha,2-Wheelers,OKINAWA,3972,1457,71596
2023-10-01,2024,Q3,Odisha,2-Wheelers,AMPERE,3972,4487,71596
2023-10-01,2024,Q3,Odisha,2-Wheelers,BAJAJ,3972,8960,71596
2023-10-01,2024,Q3,Odisha,2-Wheelers,ATHER,3972,8375,71596
2023-10-01,2024,Q3,Odisha,2-Wheelers,TVS,3972,16309,71596
2023-10-01,2024,Q3,Odisha,2-Wheelers,"OLA ELECTRIC",3972,23968,71596
2023-10-01,2024,Q3,Puducherry,2-Wheelers,OTHERS,197,7092,3765
2023-10-01,2024,Q3,Puducherry,2-Wheelers,REVOLT,197,681,3765
2023-10-01,2024,Q3,Puducherry,2-Wheelers,"KINETIC GREEN",197,389,3765
2023-10-01,2024,Q3,Puducherry,2-Wheelers,"BATTRE ELECTRIC",197,227,3765
2023-10-01,2024,Q3,Puducherry,2-Wheelers,BGAUSS,197,1157,3765
2023-10-01,2024,Q3,Puducherry,2-Wheelers,"OKAYA EV",197,863,3765
2023-10-01,2024,Q3,Puducherry,2-Wheelers,"HERO ELECTRIC",197,658,3765
2023-10-01,2024,Q3,Puducherry,2-Wheelers,OKINAWA,197,1457,3765
2023-10-01,2024,Q3,Puducherry,2-Wheelers,AMPERE,197,4487,3765
2023-10-01,2024,Q3,Puducherry,2-Wheelers,BAJAJ,197,8960,3765
2023-10-01,2024,Q3,Puducherry,2-Wheelers,ATHER,197,8375,3765
2023-10-01,2024,Q3,Puducherry,2-Wheelers,TVS,197,16309,3765
2023-10-01,2024,Q3,Puducherry,2-Wheelers,"OLA ELECTRIC",197,23968,3765
2023-10-01,2024,Q3,Punjab,2-Wheelers,OTHERS,760,7092,34028
2023-10-01,2024,Q3,Punjab,2-Wheelers,REVOLT,760,681,34028
2023-10-01,2024,Q3,Punjab,2-Wheelers,"KINETIC GREEN",760,389,34028
2023-10-01,2024,Q3,Punjab,2-Wheelers,"BATTRE ELECTRIC",760,227,34028
2023-10-01,2024,Q3,Punjab,2-Wheelers,BGAUSS,760,1157,34028
2023-10-01,2024,Q3,Punjab,2-Wheelers,"OKAYA EV",760,863,34028
2023-10-01,2024,Q3,Punjab,2-Wheelers,"HERO ELECTRIC",760,658,34028
2023-10-01,2024,Q3,Punjab,2-Wheelers,OKINAWA,760,1457,34028
2023-10-01,2024,Q3,Punjab,2-Wheelers,AMPERE,760,4487,34028
2023-10-01,2024,Q3,Punjab,2-Wheelers,BAJAJ,760,8960,34028
2023-10-01,2024,Q3,Punjab,2-Wheelers,ATHER,760,8375,34028
2023-10-01,2024,Q3,Punjab,2-Wheelers,TVS,760,16309,34028
2023-10-01,2024,Q3,Punjab,2-Wheelers,"OLA ELECTRIC",760,23968,34028
2023-10-01,2024,Q3,Rajasthan,2-Wheelers,OTHERS,4906,7092,103647
2023-10-01,2024,Q3,Rajasthan,2-Wheelers,REVOLT,4906,681,103647
2023-10-01,2024,Q3,Rajasthan,2-Wheelers,"KINETIC GREEN",4906,389,103647
2023-10-01,2024,Q3,Rajasthan,2-Wheelers,"BATTRE ELECTRIC",4906,227,103647
2023-10-01,2024,Q3,Rajasthan,2-Wheelers,BGAUSS,4906,1157,103647
2023-10-01,2024,Q3,Rajasthan,2-Wheelers,"OKAYA EV",4906,863,103647
2023-10-01,2024,Q3,Rajasthan,2-Wheelers,"HERO ELECTRIC",4906,658,103647
2023-10-01,2024,Q3,Rajasthan,2-Wheelers,OKINAWA,4906,1457,103647
2023-10-01,2024,Q3,Rajasthan,2-Wheelers,AMPERE,4906,4487,103647
2023-10-01,2024,Q3,Rajasthan,2-Wheelers,BAJAJ,4906,8960,103647
2023-10-01,2024,Q3,Rajasthan,2-Wheelers,ATHER,4906,8375,103647
2023-10-01,2024,Q3,Rajasthan,2-Wheelers,TVS,4906,16309,103647
2023-10-01,2024,Q3,Rajasthan,2-Wheelers,"OLA ELECTRIC",4906,23968,103647
2023-10-01,2024,Q3,"Tamil Nadu",2-Wheelers,OTHERS,6507,7092,131658
2023-10-01,2024,Q3,"Tamil Nadu",2-Wheelers,REVOLT,6507,681,131658
2023-10-01,2024,Q3,"Tamil Nadu",2-Wheelers,"KINETIC GREEN",6507,389,131658
2023-10-01,2024,Q3,"Tamil Nadu",2-Wheelers,"BATTRE ELECTRIC",6507,227,131658
2023-10-01,2024,Q3,"Tamil Nadu",2-Wheelers,BGAUSS,6507,1157,131658
2023-10-01,2024,Q3,"Tamil Nadu",2-Wheelers,"OKAYA EV",6507,863,131658
2023-10-01,2024,Q3,"Tamil Nadu",2-Wheelers,"HERO ELECTRIC",6507,658,131658
2023-10-01,2024,Q3,"Tamil Nadu",2-Wheelers,OKINAWA,6507,1457,131658
2023-10-01,2024,Q3,"Tamil Nadu",2-Wheelers,AMPERE,6507,4487,131658
2023-10-01,2024,Q3,"Tamil Nadu",2-Wheelers,BAJAJ,6507,8960,131658
2023-10-01,2024,Q3,"Tamil Nadu",2-Wheelers,ATHER,6507,8375,131658
2023-10-01,2024,Q3,"Tamil Nadu",2-Wheelers,TVS,6507,16309,131658
2023-10-01,2024,Q3,"Tamil Nadu",2-Wheelers,"OLA ELECTRIC",6507,23968,131658
2023-10-01,2024,Q3,Tripura,2-Wheelers,OTHERS,6,7092,4285
2023-10-01,2024,Q3,Tripura,2-Wheelers,REVOLT,6,681,4285
2023-10-01,2024,Q3,Tripura,2-Wheelers,"KINETIC GREEN",6,389,4285
2023-10-01,2024,Q3,Tripura,2-Wheelers,"BATTRE ELECTRIC",6,227,4285
2023-10-01,2024,Q3,Tripura,2-Wheelers,BGAUSS,6,1157,4285
2023-10-01,2024,Q3,Tripura,2-Wheelers,"OKAYA EV",6,863,4285
2023-10-01,2024,Q3,Tripura,2-Wheelers,"HERO ELECTRIC",6,658,4285
2023-10-01,2024,Q3,Tripura,2-Wheelers,OKINAWA,6,1457,4285
2023-10-01,2024,Q3,Tripura,2-Wheelers,AMPERE,6,4487,4285
2023-10-01,2024,Q3,Tripura,2-Wheelers,BAJAJ,6,8960,4285
2023-10-01,2024,Q3,Tripura,2-Wheelers,ATHER,6,8375,4285
2023-10-01,2024,Q3,Tripura,2-Wheelers,TVS,6,16309,4285
2023-10-01,2024,Q3,Tripura,2-Wheelers,"OLA ELECTRIC",6,23968,4285
2023-10-01,2024,Q3,"Uttar Pradesh",2-Wheelers,OTHERS,3775,7092,162993
2023-10-01,2024,Q3,"Uttar Pradesh",2-Wheelers,REVOLT,3775,681,162993
2023-10-01,2024,Q3,"Uttar Pradesh",2-Wheelers,"KINETIC GREEN",3775,389,162993
2023-10-01,2024,Q3,"Uttar Pradesh",2-Wheelers,"BATTRE ELECTRIC",3775,227,162993
2023-10-01,2024,Q3,"Uttar Pradesh",2-Wheelers,BGAUSS,3775,1157,162993
2023-10-01,2024,Q3,"Uttar Pradesh",2-Wheelers,"OKAYA EV",3775,863,162993
2023-10-01,2024,Q3,"Uttar Pradesh",2-Wheelers,"HERO ELECTRIC",3775,658,162993
2023-10-01,2024,Q3,"Uttar Pradesh",2-Wheelers,OKINAWA,3775,1457,162993
2023-10-01,2024,Q3,"Uttar Pradesh",2-Wheelers,AMPERE,3775,4487,162993
2023-10-01,2024,Q3,"Uttar Pradesh",2-Wheelers,BAJAJ,3775,8960,162993
2023-10-01,2024,Q3,"Uttar Pradesh",2-Wheelers,ATHER,3775,8375,162993
2023-10-01,2024,Q3,"Uttar Pradesh",2-Wheelers,TVS,3775,16309,162993
2023-10-01,2024,Q3,"Uttar Pradesh",2-Wheelers,"OLA ELECTRIC",3775,23968,162993
2023-10-01,2024,Q3,Uttarakhand,2-Wheelers,OTHERS,383,7092,13890
2023-10-01,2024,Q3,Uttarakhand,2-Wheelers,REVOLT,383,681,13890
2023-10-01,2024,Q3,Uttarakhand,2-Wheelers,"KINETIC GREEN",383,389,13890
2023-10-01,2024,Q3,Uttarakhand,2-Wheelers,"BATTRE ELECTRIC",383,227,13890
2023-10-01,2024,Q3,Uttarakhand,2-Wheelers,BGAUSS,383,1157,13890
2023-10-01,2024,Q3,Uttarakhand,2-Wheelers,"OKAYA EV",383,863,13890
2023-10-01,2024,Q3,Uttarakhand,2-Wheelers,"HERO ELECTRIC",383,658,13890
2023-10-01,2024,Q3,Uttarakhand,2-Wheelers,OKINAWA,383,1457,13890
2023-10-01,2024,Q3,Uttarakhand,2-Wheelers,AMPERE,383,4487,13890
2023-10-01,2024,Q3,Uttarakhand,2-Wheelers,BAJAJ,383,8960,13890
2023-10-01,2024,Q3,Uttarakhand,2-Wheelers,ATHER,383,8375,13890
2023-10-01,2024,Q3,Uttarakhand,2-Wheelers,TVS,383,16309,13890
2023-10-01,2024,Q3,Uttarakhand,2-Wheelers,"OLA ELECTRIC",383,23968,13890
2023-10-01,2024,Q3,"West Bengal",2-Wheelers,OTHERS,851,7092,65489
2023-10-01,2024,Q3,"West Bengal",2-Wheelers,REVOLT,851,681,65489
2023-10-01,2024,Q3,"West Bengal",2-Wheelers,"KINETIC GREEN",851,389,65489
2023-10-01,2024,Q3,"West Bengal",2-Wheelers,"BATTRE ELECTRIC",851,227,65489
2023-10-01,2024,Q3,"West Bengal",2-Wheelers,BGAUSS,851,1157,65489
2023-10-01,2024,Q3,"West Bengal",2-Wheelers,"OKAYA EV",851,863,65489
2023-10-01,2024,Q3,"West Bengal",2-Wheelers,"HERO ELECTRIC",851,658,65489
2023-10-01,2024,Q3,"West Bengal",2-Wheelers,OKINAWA,851,1457,65489
2023-10-01,2024,Q3,"West Bengal",2-Wheelers,AMPERE,851,4487,65489
2023-10-01,2024,Q3,"West Bengal",2-Wheelers,BAJAJ,851,8960,65489
2023-10-01,2024,Q3,"West Bengal",2-Wheelers,ATHER,851,8375,65489
2023-10-01,2024,Q3,"West Bengal",2-Wheelers,TVS,851,16309,65489
2023-10-01,2024,Q3,"West Bengal",2-Wheelers,"OLA ELECTRIC",851,23968,65489
2023-11-01,2024,Q3,"Andaman & Nicobar Island",2-Wheelers,OTHERS,3,9707,598
2023-11-01,2024,Q3,"Andaman & Nicobar Island",2-Wheelers,REVOLT,3,663,598
2023-11-01,2024,Q3,"Andaman & Nicobar Island",2-Wheelers,"KINETIC GREEN",3,422,598
2023-11-01,2024,Q3,"Andaman & Nicobar Island",2-Wheelers,"BATTRE ELECTRIC",3,659,598
2023-11-01,2024,Q3,"Andaman & Nicobar Island",2-Wheelers,BGAUSS,3,1589,598
2023-11-01,2024,Q3,"Andaman & Nicobar Island",2-Wheelers,"OKAYA EV",3,1281,598
2023-11-01,2024,Q3,"Andaman & Nicobar Island",2-Wheelers,"HERO ELECTRIC",3,814,598
2023-11-01,2024,Q3,"Andaman & Nicobar Island",2-Wheelers,OKINAWA,3,1587,598
2023-11-01,2024,Q3,"Andaman & Nicobar Island",2-Wheelers,AMPERE,3,4638,598
2023-11-01,2024,Q3,"Andaman & Nicobar Island",2-Wheelers,BAJAJ,3,11769,598
2023-11-01,2024,Q3,"Andaman & Nicobar Island",2-Wheelers,ATHER,3,9220,598
2023-11-01,2024,Q3,"Andaman & Nicobar Island",2-Wheelers,TVS,3,18914,598
2023-11-01,2024,Q3,"Andaman & Nicobar Island",2-Wheelers,"OLA ELECTRIC",3,29980,598
2023-11-01,2024,Q3,"Andhra Pradesh",2-Wheelers,OTHERS,1997,9707,79246
2023-11-01,2024,Q3,"Andhra Pradesh",2-Wheelers,REVOLT,1997,663,79246
2023-11-01,2024,Q3,"Andhra Pradesh",2-Wheelers,"KINETIC GREEN",1997,422,79246
